,away_+/-,away_2P,away_2P%,away_2PA,away_2PAr,away_3P,away_3P%,away_3PA,away_3PAr,away_AST,away_AST%,away_AST/TOV,away_BLK,away_BLK%,away_DRB,away_DRB%,away_DRBr,away_DRtg,away_FG,away_FG%,away_FGA,away_FIC,away_FT,away_FT%,away_FT/FGA,away_FTA,away_FTAr,away_FTr,away_HOB,away_ORB,away_ORB%,away_ORBr,away_ORtg,away_PF,away_PTS,away_STL,away_STL%,away_STL/TOV,away_TOV,away_TOV%,away_TRB,away_TRB%,away_TS%,away_TSA,away_USG%,away_eFG%,dbGameId,home_+/-,home_2P,home_2P%,home_2PA,home_2PAr,home_3P,home_3P%,home_3PA,home_3PAr,home_AST,home_AST%,home_AST/TOV,home_BLK,home_BLK%,home_DRB,home_DRB%,home_DRBr,home_DRtg,home_FG,home_FG%,home_FGA,home_FIC,home_FT,home_FT%,home_FT/FGA,home_FTA,home_FTAr,home_FTr,home_HOB,home_ORB,home_ORB%,home_ORBr,home_ORtg,home_PF,home_PTS,home_STL,home_STL%,home_STL/TOV,home_TOV,home_TOV%,home_TRB,home_TRB%,home_TS%,home_TSA,home_USG%,home_eFG%,rating
1665,-11.0,29.0,0.48333333333333306,60.0,0.674157303370786,6.0,0.206896551724137,29.0,0.325842696629213,19.0,54.3,1.1875,4.0,5.9,36.0,87.8,0.7659574468085101,103.3,35.0,0.39325842696629204,89.0,59.875,16.0,0.7619047619047611,0.179775280898876,21.0,0.23595505617977502,0.23600000000000002,1.5428571428571431,11.0,22.9,0.234042553191489,92.3,19.0,92.0,7.0,7.0,0.4375,16.0,14.0,47.0,52.8,0.468241042345276,98.24,100.0,0.42696629213483106,20160312MIL,11.0,36.0,0.529411764705882,68.0,0.839506172839506,4.0,0.30769230769230704,13.0,0.160493827160493,22.0,55.0,1.5714285714285712,6.0,10.0,37.0,77.1,0.88095238095238,92.3,40.0,0.493827160493827,81.0,83.0,19.0,0.7916666666666661,0.23456790123456703,24.0,0.296296296296296,0.296,1.55,5.0,12.2,0.11904761904761901,103.3,16.0,103.0,11.0,11.0,0.785714285714285,14.0,13.3,42.0,47.2,0.5624726955002181,91.56,100.0,0.518518518518518,3
1666,-8.0,31.0,0.49206349206349204,63.0,0.732558139534883,5.0,0.21739130434782603,23.0,0.26744186046511603,26.0,72.2,1.529411764705882,7.0,11.3,41.0,85.4,0.8541666666666661,96.4,36.0,0.41860465116279005,86.0,69.625,17.0,0.6296296296296291,0.19767441860465101,27.0,0.313953488372093,0.314,1.722222222222222,7.0,12.7,0.145833333333333,88.9,19.0,94.0,6.0,5.7,0.35294117647058804,17.0,14.8,48.0,46.6,0.48017981201471105,97.88,100.0,0.447674418604651,20160329GSW,8.0,27.0,0.43548387096774105,62.0,0.712643678160919,11.0,0.44,25.0,0.28735632183908,27.0,71.1,1.6875,6.0,9.5,48.0,87.3,0.872727272727272,88.9,38.0,0.43678160919540204,87.0,87.625,15.0,0.652173913043478,0.172413793103448,23.0,0.26436781609195403,0.264,1.710526315789473,7.0,14.6,0.127272727272727,96.4,23.0,102.0,11.0,10.4,0.6875,16.0,14.1,55.0,53.4,0.525123558484349,97.12,100.0,0.5,2
1667,-24.0,26.0,0.39393939393939303,66.0,0.717391304347826,9.0,0.34615384615384603,26.0,0.282608695652173,20.0,57.1,1.5384615384615379,3.0,4.9,21.0,61.8,0.6000000000000001,122.3,35.0,0.380434782608695,92.0,56.125,14.0,0.7368421052631571,0.15217391304347802,19.0,0.206521739130434,0.20700000000000002,1.5714285714285712,14.0,27.5,0.4,97.2,17.0,93.0,8.0,8.4,0.6153846153846151,13.0,11.5,35.0,41.2,0.463332004782781,100.36,100.0,0.42934782608695604,20151101OKC,24.0,32.0,0.524590163934426,61.0,0.709302325581395,13.0,0.52,25.0,0.290697674418604,32.0,71.1,1.684210526315789,10.0,15.2,37.0,72.5,0.74,97.2,45.0,0.5232558139534881,86.0,107.0,14.0,0.777777777777777,0.162790697674418,18.0,0.20930232558139503,0.209,1.711111111111111,13.0,38.2,0.26,122.3,23.0,117.0,9.0,9.4,0.47368421052631504,19.0,16.8,50.0,58.8,0.6228705281090291,93.92,100.0,0.5988372093023251,3
1668,-13.0,32.0,0.477611940298507,67.0,0.7790697674418601,6.0,0.31578947368421,19.0,0.220930232558139,19.0,50.0,1.583333333333333,1.0,2.2,25.0,78.1,0.6944444444444441,120.2,38.0,0.441860465116279,86.0,57.125,17.0,0.7391304347826081,0.19767441860465101,23.0,0.26744186046511603,0.267,1.5,11.0,22.9,0.305555555555555,106.2,23.0,99.0,5.0,5.4,0.416666666666666,12.0,11.1,36.0,45.0,0.5149812734082391,96.12,100.0,0.47674418604651103,20160408DET,13.0,22.0,0.48888888888888804,45.0,0.584415584415584,14.0,0.4375,32.0,0.41558441558441506,17.0,47.2,1.416666666666666,2.0,3.0,37.0,77.1,0.84090909090909,106.2,36.0,0.467532467532467,77.0,81.125,26.0,0.896551724137931,0.33766233766233705,29.0,0.376623376623376,0.377,1.472222222222222,7.0,21.9,0.159090909090909,120.2,18.0,112.0,5.0,5.4,0.416666666666666,12.0,11.8,44.0,55.0,0.6238859180035651,89.76,100.0,0.5584415584415581,2
1669,2.0,20.0,0.416666666666666,48.0,0.623376623376623,11.0,0.379310344827586,29.0,0.376623376623376,22.0,71.0,1.0,5.0,9.8,35.0,89.7,0.7291666666666661,94.7,31.0,0.402597402597402,77.0,66.5,16.0,0.8,0.20779220779220703,20.0,0.259740259740259,0.26,1.709677419354838,13.0,31.7,0.27083333333333304,96.9,19.0,89.0,8.0,8.7,0.36363636363636304,22.0,20.4,48.0,60.0,0.518648018648018,85.8,100.0,0.474025974025974,20160323HOU,-2.0,24.0,0.47058823529411703,51.0,0.689189189189189,9.0,0.39130434782608703,23.0,0.31081081081081,22.0,66.7,1.5714285714285712,9.0,18.8,28.0,68.3,0.875,96.9,33.0,0.44594594594594505,74.0,67.75,12.0,0.5454545454545451,0.162162162162162,22.0,0.29729729729729704,0.297,1.666666666666666,4.0,10.3,0.125,94.7,21.0,87.0,13.0,14.2,0.928571428571428,14.0,14.3,32.0,40.0,0.519837476099426,83.68,100.0,0.506756756756756,0
1670,-25.0,30.0,0.491803278688524,61.0,0.7721518987341771,7.0,0.388888888888888,18.0,0.22784810126582203,21.0,56.8,1.166666666666666,3.0,4.6,24.0,75.0,0.7058823529411761,130.8,37.0,0.46835443037974606,79.0,65.5,17.0,0.9444444444444441,0.21518987341772103,18.0,0.22784810126582203,0.228,1.567567567567567,10.0,25.0,0.29411764705882304,104.2,17.0,98.0,8.0,8.5,0.44444444444444403,18.0,17.2,34.0,47.2,0.5637367694431661,86.92,100.0,0.512658227848101,20160106SAS,25.0,43.0,0.6615384615384611,65.0,0.7558139534883721,9.0,0.42857142857142805,21.0,0.244186046511627,34.0,65.4,2.615384615384615,2.0,3.3,30.0,75.0,0.7894736842105261,104.2,52.0,0.6046511627906971,86.0,106.625,10.0,0.769230769230769,0.11627906976744101,13.0,0.15116279069767402,0.151,1.653846153846153,8.0,25.0,0.210526315789473,130.8,21.0,123.0,10.0,10.6,0.769230769230769,13.0,12.4,38.0,52.8,0.670518970780636,91.72,100.0,0.656976744186046,2
1671,-12.0,35.0,0.514705882352941,68.0,0.747252747252747,5.0,0.21739130434782603,23.0,0.252747252747252,26.0,65.0,1.529411764705882,9.0,12.5,42.0,82.4,0.807692307692307,102.3,40.0,0.43956043956043905,91.0,74.625,9.0,0.818181818181818,0.09890109890109801,11.0,0.12087912087912,0.121,1.65,10.0,21.3,0.192307692307692,90.7,21.0,94.0,4.0,3.9,0.23529411764705802,17.0,15.1,52.0,53.1,0.49040066777963204,95.84,100.0,0.46703296703296704,20160120DAL,12.0,37.0,0.5138888888888881,72.0,0.7422680412371131,5.0,0.2,25.0,0.257731958762886,18.0,42.9,1.636363636363636,2.0,2.9,37.0,78.7,0.8043478260869561,90.7,42.0,0.43298969072164906,97.0,74.25,17.0,0.772727272727272,0.17525773195876201,22.0,0.22680412371134,0.227,1.428571428571428,9.0,17.6,0.19565217391304301,102.3,15.0,106.0,11.0,10.6,1.0,11.0,9.3,46.0,46.9,0.49681289838770104,106.68,100.0,0.458762886597938,12
1672,24.0,33.0,0.5892857142857141,56.0,0.651162790697674,15.0,0.5,30.0,0.34883720930232504,28.0,58.3,1.647058823529411,5.0,8.1,35.0,77.8,0.813953488372093,103.3,48.0,0.55813953488372,86.0,105.5,18.0,0.6923076923076921,0.20930232558139503,26.0,0.30232558139534804,0.302,1.583333333333333,8.0,21.1,0.186046511627906,126.9,23.0,129.0,12.0,11.8,0.7058823529411761,17.0,14.9,43.0,51.8,0.661945812807881,97.44,100.0,0.645348837209302,20160411MIN,-24.0,33.0,0.532258064516129,62.0,0.7469879518072281,5.0,0.23809523809523803,21.0,0.253012048192771,25.0,65.8,1.923076923076923,3.0,5.4,30.0,78.9,0.75,126.9,38.0,0.457831325301204,83.0,79.875,24.0,0.7272727272727271,0.28915662650602403,33.0,0.397590361445783,0.398,1.657894736842105,10.0,22.2,0.25,103.3,20.0,105.0,12.0,11.8,0.923076923076923,13.0,11.8,40.0,48.2,0.538351107465135,97.52,100.0,0.487951807228915,3
1673,-14.0,27.0,0.43548387096774105,62.0,0.805194805194805,4.0,0.266666666666666,15.0,0.194805194805194,20.0,64.5,0.8695652173913041,6.0,8.8,36.0,85.7,0.75,105.0,31.0,0.402597402597402,77.0,60.875,23.0,0.7931034482758621,0.298701298701298,29.0,0.376623376623376,0.377,1.64516129032258,12.0,28.6,0.25,90.7,21.0,89.0,9.0,9.2,0.39130434782608703,23.0,20.4,48.0,57.1,0.49576648841354704,89.76,100.0,0.42857142857142805,20160218WAS,14.0,35.0,0.514705882352941,68.0,0.7906976744186041,7.0,0.388888888888888,18.0,0.20930232558139503,25.0,59.5,2.272727272727273,10.0,16.1,30.0,71.4,0.833333333333333,90.7,42.0,0.488372093023255,86.0,87.125,12.0,0.5714285714285711,0.13953488372093,21.0,0.244186046511627,0.244,1.595238095238095,6.0,14.3,0.16666666666666602,105.0,20.0,103.0,14.0,14.3,1.272727272727272,11.0,10.4,36.0,42.9,0.540739185216295,95.24,100.0,0.5290697674418601,2
1674,3.0,48.0,0.5052631578947361,95.0,0.7661290322580641,8.0,0.275862068965517,29.0,0.23387096774193503,28.0,50.0,2.545454545454545,4.0,4.1,45.0,69.2,0.703125,110.2,56.0,0.45161290322580605,124.0,100.0,27.0,0.58695652173913,0.21774193548387002,46.0,0.37096774193548304,0.371,1.5,19.0,31.1,0.296875,112.5,35.0,147.0,7.0,5.4,0.636363636363636,11.0,7.1,64.0,50.8,0.509567387687188,144.24,100.0,0.48387096774193505,20151218CHI,-3.0,45.0,0.45918367346938704,98.0,0.8166666666666661,5.0,0.22727272727272702,22.0,0.18333333333333302,21.0,42.0,1.3125,9.0,9.5,42.0,68.9,0.6774193548387091,112.5,50.0,0.416666666666666,120.0,90.5,39.0,0.886363636363636,0.325,44.0,0.36666666666666603,0.367,1.42,20.0,30.8,0.32258064516129004,110.2,35.0,144.0,5.0,3.8,0.3125,16.0,10.3,62.0,49.2,0.516647531572904,139.36,100.0,0.4375,47
1675,-9.0,34.0,0.478873239436619,71.0,0.7802197802197801,8.0,0.4,20.0,0.21978021978021903,23.0,54.8,1.352941176470588,4.0,6.0,26.0,74.3,0.65,111.8,42.0,0.461538461538461,91.0,64.125,12.0,0.521739130434782,0.131868131868131,23.0,0.252747252747252,0.253,1.547619047619047,14.0,29.2,0.35000000000000003,102.9,25.0,104.0,6.0,5.9,0.35294117647058804,17.0,14.4,40.0,48.2,0.514240506329113,101.12,100.0,0.505494505494505,20160323MIN,9.0,40.0,0.597014925373134,67.0,0.8375,5.0,0.384615384615384,13.0,0.1625,29.0,64.4,1.7058823529411762,6.0,8.5,34.0,70.8,0.7906976744186041,102.9,45.0,0.5625,80.0,92.5,18.0,0.5625,0.225,32.0,0.4,0.4,1.644444444444444,9.0,25.7,0.20930232558139503,111.8,18.0,113.0,8.0,7.9,0.47058823529411703,17.0,15.3,43.0,51.8,0.600552721088435,94.08,100.0,0.59375,4
1676,-16.0,31.0,0.5081967213114751,61.0,0.6703296703296701,7.0,0.23333333333333303,30.0,0.329670329670329,17.0,44.7,1.133333333333333,2.0,2.7,26.0,70.3,0.59090909090909,125.4,38.0,0.41758241758241704,91.0,62.75,16.0,0.8,0.175824175824175,20.0,0.21978021978021903,0.22,1.447368421052631,18.0,35.3,0.409090909090909,107.9,14.0,99.0,5.0,5.5,0.33333333333333304,15.0,13.1,44.0,50.0,0.49599198396793504,99.8,100.0,0.45604395604395603,20160121NOP,16.0,41.0,0.5540540540540541,74.0,0.8604651162790691,5.0,0.416666666666666,12.0,0.13953488372093,26.0,56.5,2.8888888888888893,5.0,8.2,33.0,64.7,0.75,107.9,46.0,0.5348837209302321,86.0,101.0,18.0,1.0,0.20930232558139503,18.0,0.20930232558139503,0.209,1.5652173913043481,11.0,29.7,0.25,125.4,17.0,115.0,8.0,8.7,0.8888888888888881,9.0,8.7,44.0,50.0,0.612223168654173,93.92,100.0,0.563953488372093,5
1677,3.0,30.0,0.47619047619047605,63.0,0.759036144578313,4.0,0.2,20.0,0.24096385542168602,14.0,41.2,1.0,6.0,13.0,36.0,73.5,0.7826086956521741,94.2,34.0,0.409638554216867,83.0,69.5,25.0,0.7352941176470581,0.301204819277108,34.0,0.409638554216867,0.41000000000000003,1.411764705882353,10.0,20.0,0.21739130434782603,97.2,23.0,97.0,16.0,16.0,1.142857142857142,14.0,12.5,46.0,46.5,0.495100040832993,97.96000000000001,100.0,0.43373493975903604,20160119PHO,-3.0,17.0,0.36956521739130405,46.0,0.5679012345679011,11.0,0.314285714285714,35.0,0.432098765432098,15.0,53.6,0.6818181818181811,2.0,3.2,40.0,80.0,0.7547169811320751,97.2,28.0,0.34567901234567905,81.0,52.875,27.0,0.9310344827586201,0.33333333333333304,29.0,0.358024691358024,0.358,1.5357142857142851,13.0,26.5,0.24528301886792403,94.2,23.0,94.0,4.0,4.0,0.18181818181818102,22.0,19.0,53.0,53.5,0.501279863481228,93.76,100.0,0.41358024691358003,2
1678,14.0,31.0,0.5740740740740741,54.0,0.675,9.0,0.34615384615384603,26.0,0.325,25.0,62.5,1.19047619047619,2.0,3.2,29.0,76.3,0.7435897435897431,94.1,40.0,0.5,80.0,78.0,13.0,0.928571428571428,0.1625,14.0,0.17500000000000002,0.17500000000000002,1.625,10.0,29.4,0.256410256410256,109.0,13.0,102.0,10.0,10.7,0.47619047619047605,21.0,19.6,39.0,54.2,0.59192200557103,86.16,100.0,0.55625,20151226MIN,-14.0,31.0,0.49206349206349204,63.0,0.84,4.0,0.33333333333333304,12.0,0.16,22.0,62.9,1.047619047619047,2.0,3.7,24.0,70.6,0.7272727272727271,109.0,35.0,0.46666666666666606,75.0,61.0,14.0,0.777777777777777,0.186666666666666,18.0,0.24,0.24,1.6285714285714281,9.0,23.7,0.27272727272727204,94.1,16.0,88.0,14.0,15.0,0.6666666666666661,21.0,20.2,33.0,45.8,0.530631934394597,82.92,100.0,0.493333333333333,4
1679,-3.0,32.0,0.477611940298507,67.0,0.788235294117647,4.0,0.22222222222222202,18.0,0.21176470588235202,21.0,58.3,1.5,13.0,14.6,46.0,69.7,0.8070175438596491,102.4,36.0,0.42352941176470504,85.0,84.0,25.0,0.833333333333333,0.29411764705882304,30.0,0.35294117647058804,0.353,1.583333333333333,11.0,24.4,0.19298245614035,99.4,23.0,101.0,4.0,3.9,0.28571428571428503,14.0,12.5,57.0,51.4,0.5142566191446021,98.2,100.0,0.447058823529411,20151118ORL,3.0,32.0,0.359550561797752,89.0,0.8090909090909091,9.0,0.42857142857142805,21.0,0.19090909090909,20.0,48.8,2.222222222222222,4.0,6.0,34.0,75.6,0.6296296296296291,99.4,41.0,0.372727272727272,110.0,73.625,13.0,0.6190476190476191,0.11818181818181801,21.0,0.19090909090909,0.191,1.48780487804878,20.0,30.3,0.37037037037037,102.4,21.0,104.0,10.0,9.8,1.111111111111111,9.0,7.0,54.0,48.6,0.43609527004360904,119.24,100.0,0.413636363636363,11
1680,1.0,33.0,0.5238095238095231,63.0,0.759036144578313,5.0,0.25,20.0,0.24096385542168602,24.0,63.2,3.0,4.0,7.1,33.0,73.3,0.846153846153846,110.9,38.0,0.457831325301204,83.0,76.625,31.0,0.837837837837837,0.37349397590361405,37.0,0.44578313253012003,0.446,1.631578947368421,6.0,14.3,0.15384615384615302,111.9,26.0,112.0,3.0,3.0,0.375,8.0,7.5,39.0,44.8,0.5640612409347301,99.28,100.0,0.487951807228915,20151028LAL,-1.0,26.0,0.464285714285714,56.0,0.622222222222222,9.0,0.264705882352941,34.0,0.37777777777777705,18.0,51.4,1.3846153846153841,4.0,6.3,36.0,85.7,0.75,111.9,35.0,0.388888888888888,90.0,65.875,32.0,0.914285714285714,0.355555555555555,35.0,0.388888888888888,0.389,1.514285714285714,12.0,26.7,0.25,110.9,29.0,111.0,2.0,2.0,0.15384615384615302,13.0,11.0,48.0,55.2,0.526565464895635,105.4,100.0,0.43888888888888805,4
1681,-9.0,26.0,0.426229508196721,61.0,0.6703296703296701,13.0,0.433333333333333,30.0,0.329670329670329,23.0,59.0,1.352941176470588,2.0,3.3,32.0,74.4,0.711111111111111,117.9,39.0,0.42857142857142805,91.0,73.75,20.0,0.833333333333333,0.21978021978021903,24.0,0.263736263736263,0.264,1.589743589743589,13.0,27.7,0.28888888888888803,109.1,26.0,111.0,8.0,7.9,0.47058823529411703,17.0,14.3,45.0,50.0,0.546474990153603,101.56,100.0,0.5,20160526GSW,9.0,31.0,0.5081967213114751,61.0,0.7176470588235291,9.0,0.375,24.0,0.28235294117647003,25.0,62.5,1.666666666666666,7.0,11.5,34.0,72.3,0.7555555555555551,109.1,40.0,0.47058823529411703,85.0,101.0,31.0,0.911764705882352,0.36470588235294105,34.0,0.4,0.4,1.625,11.0,25.6,0.24444444444444402,117.9,18.0,120.0,13.0,12.8,0.866666666666666,15.0,13.0,45.0,50.0,0.600240096038415,99.96000000000001,100.0,0.523529411764705,3
1682,-15.0,28.0,0.44444444444444403,63.0,0.7682926829268291,6.0,0.31578947368421,19.0,0.23170731707317002,14.0,41.2,0.8235294117647051,8.0,15.7,24.0,82.8,0.6153846153846151,110.3,34.0,0.414634146341463,82.0,52.125,9.0,0.529411764705882,0.10975609756097501,17.0,0.207317073170731,0.20700000000000002,1.411764705882353,15.0,31.9,0.384615384615384,93.4,16.0,83.0,7.0,7.9,0.41176470588235203,17.0,16.0,39.0,51.3,0.46379079123826505,89.48,100.0,0.451219512195121,20160109UTA,15.0,30.0,0.5882352941176471,51.0,0.7183098591549291,9.0,0.45,20.0,0.28169014084507005,19.0,48.7,1.1875,7.0,11.1,32.0,68.1,0.864864864864864,93.4,39.0,0.549295774647887,71.0,79.0,11.0,0.611111111111111,0.154929577464788,18.0,0.25352112676056304,0.254,1.487179487179487,5.0,17.2,0.135135135135135,110.3,16.0,98.0,10.0,11.3,0.625,16.0,16.9,37.0,48.7,0.620881905727318,78.92,100.0,0.612676056338028,0
1683,7.0,28.0,0.5,56.0,0.6913580246913581,9.0,0.36,25.0,0.308641975308641,17.0,45.9,2.833333333333333,5.0,7.6,35.0,72.9,0.833333333333333,99.8,37.0,0.45679012345679004,81.0,71.625,17.0,0.515151515151515,0.209876543209876,33.0,0.40740740740740705,0.40700000000000003,1.459459459459459,7.0,14.9,0.16666666666666602,107.4,25.0,100.0,8.0,8.6,1.333333333333333,6.0,5.9,42.0,44.2,0.523450586264656,95.52,100.0,0.5123456790123451,20160207MIA,-7.0,26.0,0.39393939393939303,66.0,0.795180722891566,7.0,0.41176470588235203,17.0,0.204819277108433,14.0,42.4,1.076923076923076,0.0,0.0,40.0,85.1,0.7547169811320751,107.4,33.0,0.397590361445783,83.0,55.375,20.0,0.689655172413793,0.24096385542168602,29.0,0.349397590361445,0.34900000000000003,1.424242424242424,13.0,27.1,0.24528301886792403,99.8,21.0,93.0,2.0,2.1,0.15384615384615302,13.0,12.0,53.0,55.8,0.485588972431077,95.76,100.0,0.439759036144578,1
1684,2.0,31.0,0.49206349206349204,63.0,0.7411764705882351,5.0,0.22727272727272702,22.0,0.258823529411764,22.0,61.1,2.75,13.0,15.5,41.0,69.5,0.8541666666666661,103.2,36.0,0.42352941176470504,85.0,90.0,25.0,0.892857142857142,0.29411764705882304,28.0,0.329411764705882,0.329,1.6111111111111112,7.0,14.9,0.145833333333333,105.2,13.0,102.0,4.0,4.1,0.5,8.0,7.6,48.0,45.3,0.5240443896424161,97.32,100.0,0.452941176470588,20160328CHI,-2.0,31.0,0.369047619047619,84.0,0.7924528301886791,9.0,0.409090909090909,22.0,0.20754716981132001,22.0,55.0,3.1428571428571432,5.0,7.9,40.0,85.1,0.689655172413793,105.2,40.0,0.37735849056603704,106.0,78.375,11.0,0.7333333333333331,0.10377358490566001,15.0,0.141509433962264,0.14200000000000002,1.55,18.0,30.5,0.310344827586206,103.2,17.0,100.0,4.0,4.1,0.5714285714285711,7.0,5.9,58.0,54.7,0.44404973357015903,112.6,100.0,0.41981132075471705,1
1685,16.0,30.0,0.46875000000000006,64.0,0.7529411764705881,10.0,0.47619047619047605,21.0,0.24705882352941103,24.0,60.0,3.0,3.0,4.8,42.0,76.4,0.875,93.2,40.0,0.47058823529411703,85.0,86.625,21.0,0.6774193548387091,0.24705882352941103,31.0,0.36470588235294105,0.365,1.6,6.0,13.0,0.125,108.9,25.0,111.0,7.0,6.9,0.875,8.0,7.5,48.0,47.5,0.56265206812652,98.64,100.0,0.529411764705882,20151028PHO,-16.0,28.0,0.44444444444444403,63.0,0.7241379310344821,6.0,0.25,24.0,0.275862068965517,15.0,44.1,0.833333333333333,3.0,4.7,40.0,87.0,0.7547169811320751,108.9,34.0,0.390804597701149,87.0,48.375,21.0,0.636363636363636,0.241379310344827,33.0,0.379310344827586,0.379,1.441176470588235,13.0,23.6,0.24528301886792403,93.2,30.0,95.0,3.0,2.9,0.16666666666666602,18.0,15.1,53.0,52.5,0.46788810086682403,101.52,100.0,0.42528735632183906,1
1686,18.0,40.0,0.625,64.0,0.7356321839080461,6.0,0.260869565217391,23.0,0.26436781609195403,34.0,73.9,2.125,7.0,10.8,38.0,77.6,0.826086956521739,89.3,46.0,0.5287356321839081,87.0,99.625,8.0,0.7272727272727271,0.09195402298850501,11.0,0.126436781609195,0.126,1.739130434782608,8.0,20.5,0.17391304347826,107.6,19.0,106.0,11.0,11.2,0.6875,16.0,14.8,46.0,52.3,0.577090592334494,91.84,100.0,0.563218390804597,20151109SAC,-18.0,27.0,0.415384615384615,65.0,0.7738095238095231,7.0,0.36842105263157804,19.0,0.22619047619047603,25.0,73.5,1.31578947368421,5.0,7.8,31.0,79.5,0.738095238095238,107.6,34.0,0.40476190476190405,84.0,66.125,13.0,0.684210526315789,0.15476190476190402,19.0,0.22619047619047603,0.226,1.735294117647058,11.0,22.4,0.26190476190476103,89.3,14.0,88.0,10.0,10.2,0.5263157894736841,19.0,17.1,42.0,47.7,0.476396708531831,92.36,100.0,0.446428571428571,2
1687,-32.0,24.0,0.413793103448275,58.0,0.630434782608695,12.0,0.35294117647058804,34.0,0.36956521739130405,25.0,69.4,1.25,4.0,6.0,33.0,80.5,0.7021276595744681,126.0,36.0,0.39130434782608703,92.0,71.75,21.0,0.75,0.22826086956521702,28.0,0.30434782608695604,0.304,1.6944444444444442,14.0,25.9,0.297872340425531,96.6,17.0,105.0,7.0,6.4,0.35000000000000003,20.0,16.1,47.0,49.5,0.503259202453987,104.32,100.0,0.45652173913043403,20160219POR,32.0,35.0,0.522388059701492,67.0,0.6907216494845361,17.0,0.5666666666666661,30.0,0.30927835051546304,28.0,53.8,2.153846153846153,4.0,6.9,40.0,74.1,0.833333333333333,96.6,52.0,0.536082474226804,97.0,114.125,16.0,0.695652173913043,0.164948453608247,23.0,0.23711340206185502,0.23700000000000002,1.5384615384615379,8.0,19.5,0.16666666666666602,126.0,21.0,137.0,12.0,11.0,0.923076923076923,13.0,10.8,48.0,50.5,0.6394697535474231,107.12,100.0,0.623711340206185,3
1688,-2.0,28.0,0.5490196078431371,51.0,0.5930232558139531,14.0,0.4,35.0,0.406976744186046,21.0,50.0,1.9090909090909092,1.0,1.7000000000000002,35.0,81.4,0.9210526315789471,115.4,42.0,0.488372093023255,86.0,70.75,9.0,0.75,0.10465116279069701,12.0,0.13953488372093,0.14,1.5,3.0,9.1,0.078947368421052,113.3,17.0,107.0,1.0,1.1,0.09090909090909001,11.0,10.8,38.0,50.0,0.5861086765994741,91.28,100.0,0.569767441860465,20160115NOP,2.0,31.0,0.516666666666666,60.0,0.689655172413793,12.0,0.44444444444444403,27.0,0.310344827586206,29.0,67.4,3.625,7.0,13.7,30.0,90.9,0.7894736842105261,113.3,43.0,0.49425287356321806,87.0,96.875,11.0,0.846153846153846,0.126436781609195,13.0,0.14942528735632102,0.149,1.6744186046511622,8.0,18.6,0.210526315789473,115.4,15.0,109.0,7.0,7.4,0.875,8.0,7.9,38.0,50.0,0.587791199309749,92.72,100.0,0.563218390804597,3
1689,16.0,30.0,0.5769230769230761,52.0,0.6753246753246751,11.0,0.44,25.0,0.324675324675324,11.0,26.8,0.5789473684210521,7.0,10.9,35.0,68.6,0.7291666666666661,98.4,41.0,0.5324675324675321,77.0,69.0,15.0,0.46875000000000006,0.194805194805194,32.0,0.41558441558441506,0.41600000000000004,1.268292682926829,13.0,35.1,0.27083333333333304,115.5,25.0,108.0,5.0,5.3,0.26315789473684204,19.0,17.3,48.0,54.5,0.592885375494071,91.08,100.0,0.603896103896103,20151104UTA,-16.0,28.0,0.4375,64.0,0.7272727272727271,5.0,0.208333333333333,24.0,0.27272727272727204,9.0,27.3,1.0,8.0,15.4,24.0,64.9,0.6000000000000001,115.5,33.0,0.375,88.0,56.625,21.0,0.636363636363636,0.238636363636363,33.0,0.375,0.375,1.272727272727272,16.0,31.4,0.4,98.4,22.0,92.0,12.0,12.8,1.333333333333333,9.0,8.1,40.0,45.5,0.44869293796332405,102.52,100.0,0.40340909090909005,2
1690,11.0,19.0,0.42222222222222205,45.0,0.5769230769230761,15.0,0.45454545454545403,33.0,0.423076923076923,21.0,61.8,1.75,3.0,5.8,29.0,76.3,0.707317073170731,104.0,34.0,0.435897435897435,78.0,79.75,19.0,0.7916666666666661,0.24358974358974303,24.0,0.30769230769230704,0.308,1.617647058823529,12.0,27.3,0.292682926829268,116.6,15.0,102.0,7.0,8.0,0.583333333333333,12.0,11.9,41.0,50.0,0.575880758807588,88.56,100.0,0.532051282051282,20151120LAL,-11.0,27.0,0.519230769230769,52.0,0.6753246753246751,8.0,0.32,25.0,0.324675324675324,21.0,60.0,1.4,4.0,8.9,32.0,72.7,0.780487804878048,116.6,35.0,0.45454545454545403,77.0,68.875,13.0,0.764705882352941,0.16883116883116803,17.0,0.22077922077922002,0.221,1.6,9.0,23.7,0.21951219512195103,104.0,18.0,91.0,8.0,9.1,0.533333333333333,15.0,15.1,41.0,50.0,0.538589015151515,84.48,100.0,0.506493506493506,1
